grid_id,LDAC_suitability_elec,LDAC_suitability_gas,LDAC combined
85526023fffffff,0,0,0
85526027fffffff,0,0,0
8552602bfffffff,0,0,0
8552602ffffffff,0,0,0
85526033fffffff,0,0,0
85526037fffffff,0,0,0
8552603bfffffff,0,0,0
85526043fffffff,0,0,0
85526047fffffff,0,0,0
8552604bfffffff,0,0,0
8552604ffffffff,0,0,0
85526053fffffff,0,0,0
85526057fffffff,0,0,0
8552605bfffffff,0,0,0
85526063fffffff,0,0,0
85526067fffffff,0,0,0
8552606bfffffff,0,0,0
8552606ffffffff,0,0,0
85526073fffffff,0,0,0
85526077fffffff,0,0,0
8552607bfffffff,0,0,0
85526083fffffff,0,0,0
85526087fffffff,0,0,0
8552608bfffffff,0,0,0
8552608ffffffff,0,0,0
85526093fffffff,0,0,0
85526097fffffff,0,0,0
8552609bfffffff,0,0,0
855260a3fffffff,0,0,0
855260a7fffffff,0,0,0
855260abfffffff,0,0,0
855260affffffff,0,0,0
855260b3fffffff,0,0,0
855260b7fffffff,0,0,0
855260bbfffffff,0,0,0
855260c3fffffff,0,0,0
855260c7fffffff,0,0,0
855260cbfffffff,0,0,0
855260cffffffff,0,0,0
855260d3fffffff,0,0,0
855260d7fffffff,0,0,0
855260dbfffffff,0,0,0
85526103fffffff,0,0,0
85526107fffffff,0,0,0
8552610bfffffff,0,0,0
8552610ffffffff,0,0,0
85526113fffffff,0,0,0
85526117fffffff,0,0,0
8552611bfffffff,0,0,0
85526123fffffff,0,0,0
85526127fffffff,0,0,0
8552612bfffffff,0,0,0
8552612ffffffff,0,0,0
85526133fffffff,0,0,0
85526137fffffff,0,0,0
8552613bfffffff,0,0,0
85526143fffffff,0,0,0
85526147fffffff,0,0,0
8552614bfffffff,0,0,0
8552614ffffffff,0,0,0
85526153fffffff,0,0,0
85526157fffffff,0,0,0
8552615bfffffff,0,0,0
85526163fffffff,0,0,0
85526167fffffff,0,0,0
8552616bfffffff,0,0,0
8552616ffffffff,0,0,0
85526173fffffff,0,0,0
85526177fffffff,0,0,0
8552617bfffffff,0,0,0
85526183fffffff,0,0,0
85526187fffffff,0,0,0
8552618bfffffff,0,0,0
8552618ffffffff,0,0,0
85526193fffffff,0,0,0
85526197fffffff,0,0,0
8552619bfffffff,0,0,0
855261a3fffffff,0,0,0
855261a7fffffff,0,0,0
855261abfffffff,0,0,0
855261affffffff,0,0,0
855261b3fffffff,0,0,0
855261b7fffffff,0,0,0
855261bbfffffff,0,0,0
855261c3fffffff,0,0,0
855261c7fffffff,0,0,0
855261cbfffffff,0,0,0
855261cffffffff,0,0,0
855261d3fffffff,0,0,0
855261d7fffffff,0,0,0
855261dbfffffff,0,0,0
85526203fffffff,0,0,0
85526207fffffff,0,0,0
8552620bfffffff,0,0,0
8552620ffffffff,0,0,0
85526213fffffff,0,0,0
85526217fffffff,0,0,0
8552621bfffffff,0,0,0
85526223fffffff,0,0,0
85526227fffffff,0,0,0
8552622bfffffff,0,0,0
8552622ffffffff,0,0,0
85526233fffffff,0,0,0
85526237fffffff,0,0,0
8552623bfffffff,0,0,0
85526243fffffff,0,0,0
85526247fffffff,0,0,0
8552624bfffffff,0,0,0
8552624ffffffff,0,0,0
85526253fffffff,0,0,0
85526257fffffff,0,0,0
8552625bfffffff,0,0,0
85526263fffffff,0,0,0
85526267fffffff,0,0,0
8552626bfffffff,0,0,0
8552626ffffffff,0,0,0
85526273fffffff,0,0,0
85526277fffffff,0,0,0
8552627bfffffff,0,0,0
85526283fffffff,0,0,0
85526287fffffff,0,0,0
8552628bfffffff,0,0,0
8552628ffffffff,0,0,0
85526293fffffff,0,0,0
85526297fffffff,0,0,0
8552629bfffffff,0,0,0
855262a3fffffff,0,0,0
855262a7fffffff,0,0,0
855262abfffffff,0,0,0
855262affffffff,0,0,0
855262b3fffffff,0,0,0
855262b7fffffff,0,0,0
855262bbfffffff,0,0,0
855262c3fffffff,0,0,0
855262c7fffffff,0,0,0
855262cbfffffff,0,0,0
855262cffffffff,0,0,0
855262d3fffffff,0,0,0
855262d7fffffff,0,0,0
855262dbfffffff,0,0,0
85526303fffffff,0,0,0
85526307fffffff,0,0,0
8552630bfffffff,0,0,0
8552630ffffffff,0,0,0
85526313fffffff,0,0,0
85526317fffffff,0,0,0
8552631bfffffff,0,0,0
85526323fffffff,0,0,0
85526327fffffff,0,0,0
8552632bfffffff,0,0,0
8552632ffffffff,0,0,0
85526333fffffff,0,0,0
85526337fffffff,0,0,0
8552633bfffffff,0,0,0
85526343fffffff,0,0,0
85526347fffffff,0,0,0
8552634bfffffff,0,0,0
8552634ffffffff,0,0,0
85526353fffffff,0,0,0
85526357fffffff,0,0,0
8552635bfffffff,0,0,0
85526363fffffff,0,0,0
85526367fffffff,0,0,0
8552636bfffffff,0,0,0
8552636ffffffff,0,0,0
85526373fffffff,0,0,0
85526377fffffff,0,0,0
8552637bfffffff,0,0,0
85526383fffffff,0,0,0
85526387fffffff,0,0,0
8552638bfffffff,0,0,0
8552638ffffffff,0,0,0
85526393fffffff,0,0,0
85526397fffffff,0,0,0
8552639bfffffff,0,0,0
855263a3fffffff,0,0,0
855263a7fffffff,0,0,0
855263abfffffff,0,0,0
855263affffffff,0,0,0
855263b3fffffff,0,0,0
855263b7fffffff,0,0,0
855263bbfffffff,0,0,0
855263c3fffffff,0,0,0
855263c7fffffff,0,0,0
855263cbfffffff,0,0,0
855263cffffffff,0,0,0
855263d3fffffff,0,0,0
855263d7fffffff,0,0,0
855263dbfffffff,0,0,0
85526403fffffff,0,0,0
85526407fffffff,0,0,0
8552640bfffffff,0,0,0
8552640ffffffff,0,0,0
85526413fffffff,0,0,0
85526417fffffff,0,0,0
8552641bfffffff,0,0,0
85526423fffffff,0,0,0
85526427fffffff,0,0,0
8552642bfffffff,0,0,0
8552642ffffffff,0,0,0
85526433fffffff,0,0,0
85526437fffffff,0,0,0
8552643bfffffff,0,0,0
85526443fffffff,0,0,0
85526447fffffff,0,0,0
8552644bfffffff,0,0,0
8552644ffffffff,0,0,0
85526453fffffff,0,0,0
85526457fffffff,0,0,0
8552645bfffffff,0,0,0
85526463fffffff,0,0,0
85526467fffffff,0,0,0
8552646bfffffff,0,0,0
8552646ffffffff,0,0,0
85526473fffffff,0,0,0
85526477fffffff,0,0,0
8552647bfffffff,0,0,0
85526483fffffff,0,0,0
85526487fffffff,0,0,0
8552648bfffffff,0,0,0
8552648ffffffff,0,0,0
85526493fffffff,0,0,0
85526497fffffff,0,0,0
8552649bfffffff,0,0,0
855264a3fffffff,0,0,0
855264a7fffffff,0,0,0
855264abfffffff,0,0,0
855264affffffff,0,0,0
855264b3fffffff,0,0,0
855264b7fffffff,0,0,0
855264bbfffffff,0,0,0
855264c3fffffff,0,0,0
855264c7fffffff,0,0,0
855264cbfffffff,0,0,0
855264cffffffff,0,0,0
855264d3fffffff,0,0,0
855264d7fffffff,0,0,0
855264dbfffffff,0,0,0
85526503fffffff,0,0,0
85526507fffffff,0,0,0
8552650bfffffff,0,0,0
8552650ffffffff,0,0,0
85526513fffffff,0,0,0
85526517fffffff,0,0,0
8552651bfffffff,0,0,0
85526523fffffff,0,0,0
85526527fffffff,0,0,0
8552652bfffffff,0,0,0
8552652ffffffff,0,0,0
85526533fffffff,0,0,0
85526537fffffff,0,0,0
8552653bfffffff,0,0,0
85526543fffffff,0,0,0
85526547fffffff,0,0,0
8552654bfffffff,0,0,0
8552654ffffffff,0,0,0
85526553fffffff,0,0,0
85526557fffffff,0,0,0
8552655bfffffff,0,0,0
85526563fffffff,0,0,0
85526567fffffff,0,0,0
8552656bfffffff,0,0,0
8552656ffffffff,0,0,0
85526573fffffff,0,0,0
85526577fffffff,0,0,0
8552657bfffffff,0,0,0
85526583fffffff,0,0,0
85526587fffffff,0,0,0
8552658bfffffff,0,0,0
8552658ffffffff,0,0,0
85526593fffffff,0,0,0
85526597fffffff,0,0,0
8552659bfffffff,0,0,0
855265a3fffffff,0,0,0
855265a7fffffff,0,0,0
855265abfffffff,0,0,0
855265affffffff,0,0,0
855265b3fffffff,0,0,0
855265b7fffffff,0,0,0
855265bbfffffff,0,0,0
855265c3fffffff,0,0,0
855265c7fffffff,0,0,0
855265cbfffffff,0,0,0
855265cffffffff,0,0,0
855265d3fffffff,0,0,0
855265d7fffffff,0,0,0
855265dbfffffff,0,0,0
85526603fffffff,0,0,0
85526607fffffff,0,0,0
8552660bfffffff,0,0,0
8552660ffffffff,0,0,0
85526613fffffff,0,0,0
85526617fffffff,0,0,0
8552661bfffffff,0,0,0
85526623fffffff,0,0,0
85526627fffffff,0,0,0
8552662bfffffff,0,0,0
8552662ffffffff,0,0,0
85526633fffffff,0,0,0
85526637fffffff,0,0,0
8552663bfffffff,0,0,0
85526643fffffff,0,0,0
85526647fffffff,0,0,0
8552664bfffffff,0,0,0
8552664ffffffff,0,0,0
85526653fffffff,0,0,0
85526657fffffff,0,0,0
8552665bfffffff,0,0,0
85526663fffffff,0,0,0
85526667fffffff,0,0,0
8552666bfffffff,0,0,0
8552666ffffffff,0,0,0
85526673fffffff,0,0,0
85526677fffffff,0,0,0
8552667bfffffff,0,0,0
85526683fffffff,0,0,0
85526687fffffff,0,0,0
8552668bfffffff,0,0,0
8552668ffffffff,0,0,0
85526693fffffff,0,0,0
85526697fffffff,0,0,0
8552669bfffffff,0,0,0
855266a3fffffff,0,0,0
855266a7fffffff,0,0,0
855266abfffffff,0,0,0
855266affffffff,0,0,0
855266b3fffffff,0,0,0
855266b7fffffff,0,0,0
855266bbfffffff,0,0,0
855266c3fffffff,0,0,0
855266c7fffffff,0,0,0
855266cbfffffff,0,0,0
855266cffffffff,0,0,0
855266d3fffffff,0,0,0
855266d7fffffff,0,0,0
855266dbfffffff,0,0,0
85526883fffffff,0,0,0
85526887fffffff,0,0,0
8552688bfffffff,0,0,0
85526893fffffff,0,0,0
85526897fffffff,0,0,0
8552689bfffffff,0,0,0
855268c3fffffff,0,0,0
855268d3fffffff,0,0,0
855268d7fffffff,0,0,0
855268dbfffffff,0,0,0
85526c03fffffff,0,0,0
85526c07fffffff,0,0,0
85526c0bfffffff,0,0,0
85526c0ffffffff,0,0,0
85526c13fffffff,0,0,0
85526c17fffffff,0,0,0
85526c1bfffffff,0,0,0
85526c23fffffff,0,0,0
85526c27fffffff,0,0,0
85526c2bfffffff,0,0,0
85526c2ffffffff,0,0,0
85526c33fffffff,0,0,0
85526c37fffffff,0,0,0
85526c3bfffffff,0,0,0
85526c43fffffff,0,0,0
85526c47fffffff,0,0,0
85526c4bfffffff,0,0,0
85526c4ffffffff,0,0,0
85526c53fffffff,0,0,0
85526c57fffffff,0,0,0
85526c5bfffffff,0,0,0
85526c63fffffff,0,0,0
85526c67fffffff,0,0,0
85526c6bfffffff,0,0,0
85526c6ffffffff,0,0,0
85526c73fffffff,0,0,0
85526c77fffffff,0,0,0
85526c7bfffffff,0,0,0
85526c83fffffff,0,0,0
85526c87fffffff,0,0,0
85526c8bfffffff,0,0,0
85526c8ffffffff,0,0,0
85526c93fffffff,0,0,0
85526c97fffffff,0,0,0
85526c9bfffffff,0,0,0
85526ca3fffffff,0,0,0
85526ca7fffffff,0,0,0
85526cabfffffff,0,0,0
85526caffffffff,0,0,0
85526cb3fffffff,0,0,0
85526cb7fffffff,0,0,0
85526cbbfffffff,0,0,0
85526cc3fffffff,0,0,0
85526cc7fffffff,0,0,0
85526ccbfffffff,0,0,0
85526ccffffffff,0,0,0
85526cd3fffffff,0,0,0
85526cd7fffffff,0,0,0
85526cdbfffffff,0,0,0
85526d03fffffff,0,0,0
85526d07fffffff,0,0,0
85526d0bfffffff,0,0,0
85526d0ffffffff,0,0,0
85526d13fffffff,0,0,0
85526d17fffffff,0,0,0
85526d1bfffffff,0,0,0
85526d33fffffff,0,0,0
85526d37fffffff,0,0,0
85526d3bfffffff,0,0,0
85526d43fffffff,0,0,0
85526d47fffffff,0,0,0
85526d4bfffffff,0,0,0
85526d4ffffffff,0,0,0
85526d53fffffff,0,0,0
85526d57fffffff,0,0,0
85526d5bfffffff,0,0,0
85526d73fffffff,0,0,0
85526d83fffffff,0,0,0
85526d87fffffff,0,0,0
85526d8bfffffff,0,0,0
85526d8ffffffff,0,0,0
85526d93fffffff,0,0,0
85526d97fffffff,0,0,0
85526d9bfffffff,0,0,0
85526da3fffffff,0,0,0
85526da7fffffff,0,0,0
85526dabfffffff,0,0,0
85526daffffffff,0,0,0
85526db3fffffff,0,0,0
85526db7fffffff,0,0,0
85526dbbfffffff,0,0,0
85526dc3fffffff,0,0,0
85526dc7fffffff,0,0,0
85526dcbfffffff,0,0,0
85526dcffffffff,0,0,0
85526dd3fffffff,0,0,0
85526dd7fffffff,0,0,0
85526ddbfffffff,0,0,0
85526e03fffffff,0,0,0
85526e07fffffff,0,0,0
85526e0bfffffff,0,0,0
85526e0ffffffff,0,0,0
85526e13fffffff,0,0,0
85526e17fffffff,0,0,0
85526e1bfffffff,0,0,0
85526e33fffffff,0,0,0
85526e37fffffff,0,0,0
85526e3bfffffff,0,0,0
85526e43fffffff,0,0,0
85526e47fffffff,0,0,0
85526e4bfffffff,0,0,0
85526e4ffffffff,0,0,0
85526e53fffffff,0,0,0
85526e57fffffff,0,0,0
85526e5bfffffff,0,0,0
85526e73fffffff,0,0,0
85526e83fffffff,0,0,0
85526e87fffffff,0,0,0
85526e8bfffffff,0,0,0
85526e8ffffffff,0,0,0
85526e93fffffff,0,0,0
85526e97fffffff,0,0,0
85526e9bfffffff,0,0,0
85526ea3fffffff,0,0,0
85526ea7fffffff,0,0,0
85526eabfffffff,0,0,0
85526eaffffffff,0,0,0
85526eb3fffffff,0,0,0
85526eb7fffffff,0,0,0
85526ebbfffffff,0,0,0
85526ec3fffffff,0,0,0
85526ec7fffffff,0,0,0
85526ecbfffffff,0,0,0
85526ecffffffff,0,0,0
85526ed3fffffff,0,0,0
85526ed7fffffff,0,0,0
85526edbfffffff,0,0,0
85527003fffffff,0,0,0
85527007fffffff,0,0,0
8552700bfffffff,0,0,0
8552700ffffffff,0,0,0
85527013fffffff,0,0,0
85527017fffffff,0,0,0
8552701bfffffff,0,0,0
85527023fffffff,0,0,0
85527027fffffff,0,0,0
8552702bfffffff,0,0,0
8552702ffffffff,0,0,0
85527033fffffff,0,0,0
85527037fffffff,0,0,0
8552703bfffffff,0,0,0
85527043fffffff,0,0,0
85527047fffffff,0,0,0
8552704bfffffff,0,0,0
8552704ffffffff,0,0,0
85527053fffffff,0,0,0
85527057fffffff,0,0,0
8552705bfffffff,0,0,0
85527063fffffff,0,0,0
85527067fffffff,0,0,0
8552706bfffffff,0,0,0
8552706ffffffff,0,0,0
85527073fffffff,0,0,0
85527077fffffff,0,0,0
8552707bfffffff,0,0,0
85527083fffffff,0,0,0
85527087fffffff,0,0,0
8552708bfffffff,0,0,0
8552708ffffffff,0,0,0
85527093fffffff,0,0,0
85527097fffffff,0,0,0
8552709bfffffff,0,0,0
855270a3fffffff,0,0,0
855270a7fffffff,0,0,0
855270abfffffff,0,0,0
855270affffffff,0,0,0
855270b3fffffff,0,0,0
855270b7fffffff,0,0,0
855270bbfffffff,0,0,0
855270c3fffffff,0,0,0
855270c7fffffff,0,0,0
855270cbfffffff,0,0,0
855270cffffffff,0,0,0
855270d3fffffff,0,0,0
855270d7fffffff,0,0,0
855270dbfffffff,0,0,0
85527103fffffff,0,0,0
85527107fffffff,0,0,0
8552710bfffffff,0,0,0
8552710ffffffff,0,0,0
85527113fffffff,0,0,0
85527117fffffff,0,0,0
8552711bfffffff,0,0,0
85527123fffffff,0,0,0
85527127fffffff,0,0,0
8552712bfffffff,0,0,0
85527133fffffff,0,0,0
85527137fffffff,0,0,0
8552713bfffffff,0,0,0
85527143fffffff,0,0,0
85527147fffffff,0,0,0
8552714bfffffff,0,0,0
8552714ffffffff,0,0,0
85527153fffffff,0,0,0
85527157fffffff,0,0,0
8552715bfffffff,0,0,0
85527173fffffff,0,0,0
85527177fffffff,0,0,0
85527183fffffff,0,0,0
85527187fffffff,0,0,0
8552718bfffffff,0,0,0
8552718ffffffff,0,0,0
85527193fffffff,0,0,0
85527197fffffff,0,0,0
8552719bfffffff,0,0,0
855271a3fffffff,0,0,0
855271a7fffffff,0,0,0
855271abfffffff,0,0,0
855271affffffff,0,0,0
855271b3fffffff,0,0,0
855271b7fffffff,0,0,0
855271bbfffffff,0,0,0
855271c3fffffff,0,0,0
855271c7fffffff,0,0,0
855271cbfffffff,0,0,0
855271cffffffff,0,0,0
855271d3fffffff,0,0,0
855271d7fffffff,0,0,0
855271dbfffffff,0,0,0
85527203fffffff,0,0,0
85527207fffffff,0,0,0
8552720bfffffff,0,0,0
8552720ffffffff,0,0,0
85527213fffffff,0,0,0
85527217fffffff,0,0,0
8552721bfffffff,0,0,0
85527223fffffff,0,0,0
8552722bfffffff,0,0,0
85527233fffffff,0,0,0
85527237fffffff,0,0,0
8552723bfffffff,0,0,0
85527243fffffff,0,0,0
85527247fffffff,0,0,0
8552724bfffffff,0,0,0
8552724ffffffff,0,0,0
85527253fffffff,0,0,0
85527257fffffff,0,0,0
8552725bfffffff,0,0,0
85527263fffffff,0,0,0
85527267fffffff,0,0,0
8552726bfffffff,0,0,0
8552726ffffffff,0,0,0
85527273fffffff,0,0,0
85527277fffffff,0,0,0
8552727bfffffff,0,0,0
85527283fffffff,0,0,0
85527287fffffff,0,0,0
8552728bfffffff,0,0,0
8552728ffffffff,0,0,0
85527293fffffff,0,0,0
85527297fffffff,0,0,0
8552729bfffffff,0,0,0
855272a3fffffff,0,0,0
855272a7fffffff,0,0,0
855272abfffffff,0,0,0
855272affffffff,0,0,0
855272b3fffffff,0,0,0
855272b7fffffff,0,0,0
855272bbfffffff,0,0,0
855272c3fffffff,0,0,0
855272c7fffffff,0,0,0
855272cbfffffff,0,0,0
855272cffffffff,0,0,0
855272d3fffffff,0,0,0
855272d7fffffff,0,0,0
855272dbfffffff,0,0,0
85527383fffffff,0,0,0
85527387fffffff,0,0,0
8552738bfffffff,0,0,0
85527393fffffff,0,0,0
85527397fffffff,0,0,0
8552739bfffffff,0,0,0
855273c3fffffff,0,0,0
855273cbfffffff,0,0,0
855273d3fffffff,0,0,0
855273d7fffffff,0,0,0
855273dbfffffff,0,0,0
85527403fffffff,0,0,0
85527407fffffff,0,0,0
8552740bfffffff,0,0,0
8552740ffffffff,0,0,0
85527413fffffff,0,0,0
85527417fffffff,0,0,0
8552741bfffffff,0,0,0
85527423fffffff,0,0,0
85527427fffffff,0,0,0
8552742bfffffff,0,0,0
8552742ffffffff,0,0,0
85527433fffffff,0,0,0
85527437fffffff,0,0,0
8552743bfffffff,0,0,0
85527443fffffff,0,0,0
85527447fffffff,0,0,0
8552744bfffffff,0,0,0
8552744ffffffff,0,0,0
85527453fffffff,0,0,0
85527457fffffff,0,0,0
8552745bfffffff,0,0,0
85527463fffffff,0,0,0
85527467fffffff,0,0,0
8552746bfffffff,0,0,0
8552746ffffffff,0,0,0
85527473fffffff,0,0,0
85527477fffffff,0,0,0
8552747bfffffff,0,0,0
85527483fffffff,0,0,0
85527487fffffff,0,0,0
8552748bfffffff,0,0,0
8552748ffffffff,0,0,0
85527493fffffff,0,0,0
85527497fffffff,0,0,0
8552749bfffffff,0,0,0
855274a3fffffff,0,0,0
855274a7fffffff,0,0,0
855274abfffffff,0,0,0
855274affffffff,0,0,0
855274b3fffffff,0,0,0
855274b7fffffff,0,0,0
855274bbfffffff,0,0,0
855274c3fffffff,0,0,0
855274c7fffffff,0,0,0
855274cbfffffff,0,0,0
855274cffffffff,0,0,0
855274d3fffffff,0,0,0
855274d7fffffff,0,0,0
855274dbfffffff,0,0,0
85527503fffffff,0,0,0
85527507fffffff,0,0,0
8552750bfffffff,0,0,0
8552750ffffffff,0,0,0
85527513fffffff,0,0,0
85527517fffffff,0,0,0
8552751bfffffff,0,0,0
85527523fffffff,0,0,0
85527527fffffff,0,0,0
8552752bfffffff,0,0,0
8552752ffffffff,0,0,0
85527533fffffff,0,0,0
85527537fffffff,0,0,0
8552753bfffffff,0,0,0
85527543fffffff,0,0,0
85527547fffffff,0,0,0
8552754bfffffff,0,0,0
8552754ffffffff,0,0,0
85527553fffffff,0,0,0
85527557fffffff,0,0,0
8552755bfffffff,0,0,0
85527563fffffff,0,0,0
85527567fffffff,0,0,0
8552756bfffffff,0,0,0
8552756ffffffff,0,0,0
85527573fffffff,0,0,0
85527577fffffff,0,0,0
8552757bfffffff,0,0,0
85527583fffffff,0,0,0
85527587fffffff,0,0,0
8552758bfffffff,0,0,0
8552758ffffffff,0,0,0
85527593fffffff,0,0,0
85527597fffffff,0,0,0
8552759bfffffff,0,0,0
855275a3fffffff,0,0,0
855275a7fffffff,0,0,0
855275abfffffff,0,0,0
855275affffffff,0,0,0
855275b3fffffff,0,0,0
855275b7fffffff,0,0,0
855275bbfffffff,0,0,0
855275c3fffffff,0,0,0
855275c7fffffff,0,0,0
855275cbfffffff,0,0,0
855275cffffffff,0,0,0
855275d3fffffff,0,0,0
855275d7fffffff,0,0,0
855275dbfffffff,0,0,0
85527603fffffff,0,0,0
85527607fffffff,0,0,0
8552760bfffffff,0,0,0
8552760ffffffff,0,0,0
85527613fffffff,0,0,0
85527617fffffff,0,0,0
8552761bfffffff,0,0,0
85527623fffffff,0,0,0
85527627fffffff,0,0,0
8552762bfffffff,0,0,0
8552762ffffffff,0,0,0
85527633fffffff,0,0,0
85527637fffffff,0,0,0
8552763bfffffff,0,0,0
85527643fffffff,0,0,0
85527647fffffff,0,0,0
8552764bfffffff,0,0,0
8552764ffffffff,0,0,0
85527653fffffff,0,0,0
85527657fffffff,0,0,0
8552765bfffffff,0,0,0
85527663fffffff,0,0,0
85527667fffffff,0,0,0
8552766bfffffff,0,0,0
8552766ffffffff,0,0,0
85527673fffffff,0,0,0
85527677fffffff,0,0,0
8552767bfffffff,0,0,0
85527683fffffff,0,0,0
85527687fffffff,0,0,0
8552768bfffffff,0,0,0
8552768ffffffff,0,0,0
85527693fffffff,0,0,0
85527697fffffff,0,0,0
8552769bfffffff,0,0,0
855276a3fffffff,0,0,0
855276a7fffffff,0,0,0
855276abfffffff,0,0,0
855276affffffff,0,0,0
855276b3fffffff,0,0,0
855276b7fffffff,0,0,0
855276bbfffffff,0,0,0
855276c3fffffff,0,0,0
855276c7fffffff,0,0,0
855276cbfffffff,0,0,0
855276cffffffff,0,0,0
855276d3fffffff,0,0,0
855276d7fffffff,0,0,0
855276dbfffffff,0,0,0
85530003fffffff,2.6,0,2.6
85530007fffffff,2.2,0,2.2
8553000bfffffff,2.6,0,2.6
8553000ffffffff,2.2,0,2.2
85530013fffffff,2.6,0,2.6
85530017fffffff,2.6,0,2.6
8553001bfffffff,2.2,0,2.2
85530023fffffff,2.6,0,2.6
85530027fffffff,2.6,0,2.6
8553002bfffffff,2.6,0,2.6
8553002ffffffff,2.6,0,2.6
85530033fffffff,2.6,0,2.6
85530037fffffff,2.6,0,2.6
8553003bfffffff,2.6,0,2.6
85530043fffffff,2.2,0,2.2
85530047fffffff,2.6,0,2.6
8553004bfffffff,2.6,0,2.6
8553004ffffffff,2.6,0,2.6
85530053fffffff,2.2,0,2.2
85530057fffffff,2.2,0,2.2
8553005bfffffff,2.2,0,2.2
85530063fffffff,2.6,0,2.6
85530067fffffff,2.6,0,2.6
8553006bfffffff,2.2,0,2.2
8553006ffffffff,2.2,0,2.2
85530073fffffff,2.6,0,2.6
85530077fffffff,2.2,0,2.2
8553007bfffffff,2.6,0,2.6
85530083fffffff,2.6,0,2.6
85530087fffffff,2.6,0,2.6
8553008bfffffff,2.6,0,2.6
8553008ffffffff,2.6,0,2.6
85530093fffffff,2.2,0,2.2
85530097fffffff,2.6,0,2.6
8553009bfffffff,2.2,0,2.2
855300a3fffffff,2.2,0,2.2
855300a7fffffff,2.6,0,2.6
855300abfffffff,2.2,0,2.2
855300affffffff,2.2,0,2.2
855300b3fffffff,2.6,0,2.6
855300b7fffffff,2.6,0,2.6
855300bbfffffff,2.6,0,2.6
855300c3fffffff,2.6,0,2.6
855300c7fffffff,2.6,0,2.6
855300cbfffffff,2.6,0,2.6
855300cffffffff,2.2,0,2.2
855300d3fffffff,2.2,0,2.2
855300d7fffffff,2.2,0,2.2
855300dbfffffff,2.6,0,2.6
85530103fffffff,1.8,0,1.8
85530107fffffff,1.8,0,1.8
8553010bfffffff,2.2,0,2.2
8553010ffffffff,2.2,0,2.2
85530113fffffff,2.2,0,2.2
85530117fffffff,2.2,0,2.2
8553011bfffffff,2.2,0,2.2
85530123fffffff,2.2,0,2.2
85530127fffffff,2.6,0,2.6
8553012bfffffff,2.6,0,2.6
8553012ffffffff,2.6,0,2.6
85530133fffffff,1.8,0,1.8
85530137fffffff,2.2,0,2.2
8553013bfffffff,2.2,0,2.2
85530143fffffff,2.6,0,2.6
85530147fffffff,2.2,0,2.2
8553014bfffffff,2.2,0,2.2
8553014ffffffff,2.2,0,2.2
85530153fffffff,2.2,0,2.2
85530157fffffff,2.2,0,2.2
8553015bfffffff,2.6,0,2.6
85530163fffffff,2.6,0,2.6
85530167fffffff,2.6,0,2.6
8553016bfffffff,2.6,0,2.6
8553016ffffffff,2.6,0,2.6
85530173fffffff,2.2,0,2.2
85530177fffffff,2.6,0,2.6
8553017bfffffff,2.2,0,2.2
85530183fffffff,2.6,0,2.6
85530187fffffff,2.6,0,2.6
8553018bfffffff,2.6,0,2.6
8553018ffffffff,2.2,0,2.2
85530193fffffff,2.2,0,2.2
85530197fffffff,2.6,0,2.6
8553019bfffffff,2.6,0,2.6
855301a3fffffff,2.2,0,2.2
855301a7fffffff,1.8,0,1.8
855301abfffffff,1.8,0,1.8
855301affffffff,1.8,0,1.8
855301b3fffffff,2.2,0,2.2
855301b7fffffff,2.2,0,2.2
855301bbfffffff,2.2,0,2.2
855301c3fffffff,2.2,0,2.2
855301c7fffffff,2.2,0,2.2
855301cbfffffff,2.6,0,2.6
855301cffffffff,2.2,0,2.2
855301d3fffffff,2.6,0,2.6
855301d7fffffff,2.2,0,2.2
855301dbfffffff,2.6,0,2.6
85530203fffffff,1.8,0,1.8
85530207fffffff,1.8,0,1.8
8553020bfffffff,1.4,0,1.4
8553020ffffffff,1.4,0,1.4
85530213fffffff,1.8,0,1.8
85530217fffffff,2.2,0,2.2
8553021bfffffff,1.4,0,1.4
85530223fffffff,1.8,0,1.8
85530227fffffff,1.8,0,1.8
8553022bfffffff,1.8,0,1.8
8553022ffffffff,2.2,0,2.2
85530233fffffff,1.8,0,1.8
85530237fffffff,1.8,0,1.8
8553023bfffffff,1.8,0,1.8
85530243fffffff,1.4,0,1.4
85530247fffffff,1.4,0,1.4
8553024bfffffff,1.8,0,1.8
8553024ffffffff,1.4,0,1.4
85530253fffffff,1.8,0,1.8
85530257fffffff,1.4,0,1.4
8553025bfffffff,1.8,0,1.8
85530263fffffff,2.2,0,2.2
85530267fffffff,2.2,0,2.2
8553026bfffffff,2.2,0,2.2
8553026ffffffff,2.2,0,2.2
85530273fffffff,1.8,0,1.8
85530277fffffff,1.8,0,1.8
8553027bfffffff,1.8,0,1.8
85530283fffffff,2.2,0,2.2
85530287fffffff,2.6,0,2.6
8553028bfffffff,1.8,0,1.8
8553028ffffffff,2.2,0,2.2
85530293fffffff,2.2,0,2.2
85530297fffffff,2.2,0,2.2
8553029bfffffff,1.8,0,1.8
855302a3fffffff,2.2,0,2.2
855302a7fffffff,2.2,0,2.2
855302abfffffff,1.8,0,1.8
855302affffffff,1.8,0,1.8
855302b3fffffff,2.6,0,2.6
855302b7fffffff,2.2,0,2.2
855302bbfffffff,2.2,0,2.2
855302c3fffffff,1.4,0,1.4
855302c7fffffff,1.8,0,1.8
855302cbfffffff,1.8,0,1.8
855302cffffffff,1.4,0,1.4
